EndUID,Has_Hammer,PowerPlayBool,EndID,PrevScoreDiff,PrevEndDiff,Result
24250026_18_3_46_2,0,0.0,2,3.0,3.0,0
24250026_18_3_46_3,1,0.0,3,1.0,-2.0,2
24250026_18_3_46_4,0,0.0,4,3.0,2.0,0
24250026_18_3_46_5,1,0.0,5,2.0,-1.0,1
24250026_18_3_46_6,0,0.0,6,3.0,1.0,1
24250026_18_3_46_7,0,0.0,7,4.0,1.0,0
24250026_18_3_46_8,1,1.0,8,2.0,-2.0,0
24250026_18_4_16_1,0,0.0,1,0.0,0.0,0
24250026_18_4_16_2,1,0.0,2,-2.0,-2.0,2
24250026_18_4_16_3,0,0.0,3,0.0,2.0,0
24250026_18_4_16_4,1,0.0,4,-2.0,-2.0,0
24250026_18_4_16_5,1,1.0,5,-3.0,-1.0,1
24250026_18_4_16_6,0,0.0,6,-2.0,1.0,2
24250026_18_4_16_7,0,0.0,7,0.0,2.0,0
24250026_18_4_16_8,1,0.0,8,-1.0,-1.0,1
24250026_18_4_16_9,0,0.0,9,0.0,1.0,0
24250026_18_4_18_1,1,0.0,1,0.0,0.0,2
24250026_18_4_18_2,0,0.0,2,2.0,2.0,0
24250026_18_4_18_3,1,0.0,3,0.0,-2.0,2
24250026_18_4_18_4,0,0.0,4,2.0,2.0,1
24250026_18_4_18_5,0,0.0,5,3.0,1.0,0
24250026_18_4_18_6,1,0.0,6,2.0,-1.0,0
24250026_18_4_18_7,1,1.0,7,0.0,-2.0,1
24250026_18_4_18_8,0,0.0,8,1.0,1.0,0
24250026_18_4_18_9,1,0.0,9,0.0,-1.0,1
24250026_18_5_20_1,0,0.0,1,0.0,0.0,3
24250026_18_5_20_2,0,0.0,2,3.0,3.0,2
24250026_18_5_20_3,0,0.0,3,5.0,2.0,0
24250026_18_5_20_4,1,0.0,4,4.0,-1.0,2
24250026_18_5_20_5,0,0.0,5,6.0,2.0,0
24250026_18_5_20_6,1,0.0,6,5.0,-1.0,3
24250026_18_5_34_1,1,0.0,1,0.0,0.0,0
24250026_18_5_34_2,1,0.0,2,-3.0,-3.0,0
24250026_18_5_34_3,1,1.0,3,-5.0,-2.0,1
24250026_18_5_34_4,0,0.0,4,-4.0,1.0,0
24250026_18_5_34_5,1,0.0,5,-6.0,-2.0,1
24250026_18_5_34_6,0,0.0,6,-5.0,1.0,0
24250026_1_1_10_1,1,0.0,1,0.0,0.0,1
24250026_1_1_10_2,0,0.0,2,1.0,1.0,0
24250026_1_1_10_3,1,0.0,3,-1.0,-2.0,3
24250026_1_1_10_4,0,0.0,4,2.0,3.0,0
24250026_1_1_10_5,1,0.0,5,1.0,-1.0,2
24250026_1_1_10_6,0,0.0,6,3.0,2.0,0
24250026_1_1_10_7,1,1.0,7,1.0,-2.0,4
24250026_1_1_15_1,0,0.0,1,0.0,0.0,0
24250026_1_1_15_2,1,0.0,2,-1.0,-1.0,2
24250026_1_1_15_3,0,0.0,3,1.0,2.0,0
24250026_1_1_15_4,1,0.0,4,-2.0,-3.0,1
24250026_1_1_15_5,0,0.0,5,-1.0,1.0,0
24250026_1_1_15_6,1,1.0,6,-3.0,-2.0,2
24250026_1_1_15_7,0,0.0,7,-1.0,2.0,0
24250026_1_2_43_1,1,0.0,1,0.0,0.0,1
24250026_1_2_43_2,0,0.0,2,1.0,1.0,1
24250026_1_2_43_3,0,0.0,3,2.0,1.0,0
24250026_1_2_43_4,1,0.0,4,1.0,-1.0,1
24250026_1_2_43_5,0,0.0,5,2.0,1.0,0
24250026_1_2_43_6,1,1.0,6,1.0,-1.0,3
24250026_1_2_43_7,0,0.0,7,4.0,3.0,0
24250026_1_2_43_8,1,0.0,8,2.0,-2.0,1
24250026_1_2_44_1,0,0.0,1,0.0,0.0,0
24250026_1_2_44_2,1,0.0,2,-1.0,-1.0,0
24250026_1_2_44_3,1,0.0,3,-2.0,-1.0,1
24250026_1_2_44_4,0,0.0,4,-1.0,1.0,0
24250026_1_2_44_5,1,0.0,5,-2.0,-1.0,1
24250026_1_2_44_6,0,0.0,6,-1.0,1.0,0
24250026_1_2_44_7,1,1.0,7,-4.0,-3.0,2
24250026_1_2_44_8,0,0.0,8,-2.0,2.0,0
24250026_1_3_14_1,0,0.0,1,0.0,0.0,0
24250026_1_3_14_2,1,0.0,2,-1.0,-1.0,0
24250026_1_3_14_3,1,0.0,3,-2.0,-1.0,3
24250026_1_3_14_4,0,0.0,4,1.0,3.0,3
24250026_1_3_14_5,0,0.0,5,4.0,3.0,1
24250026_1_3_14_6,0,0.0,6,5.0,1.0,0
24250026_1_3_14_7,1,1.0,7,4.0,-1.0,3
24250026_1_3_25_1,1,0.0,1,0.0,0.0,1
24250026_1_3_25_2,0,0.0,2,1.0,1.0,1
24250026_1_3_25_3,0,0.0,3,2.0,1.0,0
24250026_1_3_25_4,1,0.0,4,-1.0,-3.0,0
24250026_1_3_25_5,1,0.0,5,-4.0,-3.0,0
24250026_1_3_25_6,1,1.0,6,-5.0,-1.0,1
24250026_1_3_25_7,0,0.0,7,-4.0,1.0,0
24250026_1_4_12_1,0,0.0,1,0.0,0.0,0
24250026_1_4_12_2,1,0.0,2,-2.0,-2.0,0
24250026_1_4_12_3,1,1.0,3,-4.0,-2.0,1
24250026_1_4_12_4,0,0.0,4,-3.0,1.0,0
24250026_1_4_12_5,1,0.0,5,-6.0,-3.0,0
24250026_1_4_12_6,1,0.0,6,-7.0,-1.0,2
24250026_1_4_12_7,0,0.0,7,-5.0,2.0,0
24250026_1_4_24_1,1,0.0,1,0.0,0.0,2
24250026_1_4_24_2,0,0.0,2,2.0,2.0,2
24250026_1_4_24_3,0,0.0,3,4.0,2.0,0
24250026_1_4_24_4,1,0.0,4,3.0,-1.0,3
24250026_1_4_24_5,0,0.0,5,6.0,3.0,1
24250026_1_4_24_6,0,0.0,6,7.0,1.0,0
24250026_1_4_24_7,1,1.0,7,5.0,-2.0,2
24250026_1_5_11_1,1,0.0,1,0.0,0.0,1
24250026_1_5_11_2,0,0.0,2,1.0,1.0,0
24250026_1_5_11_3,1,0.0,3,0.0,-1.0,2
24250026_1_5_11_4,0,0.0,4,2.0,2.0,0
24250026_1_5_11_5,1,0.0,5,1.0,-1.0,0
24250026_1_5_11_6,1,0.0,6,0.0,-1.0,0
24250026_1_5_11_7,1,1.0,7,-1.0,-1.0,1
24250026_1_5_11_8,0,0.0,8,0.0,1.0,0
24250026_1_5_19_1,0,0.0,1,0.0,0.0,0
24250026_1_5_19_2,1,0.0,2,-1.0,-1.0,1
24250026_1_5_19_3,0,0.0,3,0.0,1.0,0
24250026_1_5_19_4,1,0.0,4,-2.0,-2.0,1
24250026_1_5_19_5,0,0.0,5,-1.0,1.0,1
24250026_1_5_19_6,0,0.0,6,0.0,1.0,1
24250026_1_5_19_7,0,0.0,7,1.0,1.0,0
24250026_1_5_19_8,1,1.0,8,0.0,-1.0,1
24250026_2_1_16_1,1,0.0,1,0.0,0.0,2
24250026_2_1_16_2,0,0.0,2,2.0,2.0,2
24250026_2_1_16_3,0,0.0,3,4.0,2.0,1
24250026_2_1_16_4,0,0.0,4,5.0,1.0,0
24250026_2_1_16_5,1,0.0,5,4.0,-1.0,3
24250026_2_1_16_6,0,0.0,6,7.0,3.0,1
24250026_2_1_34_1,0,0.0,1,0.0,0.0,0
24250026_2_1_34_2,1,0.0,2,-2.0,-2.0,0
24250026_2_1_34_3,1,0.0,3,-4.0,-2.0,0
24250026_2_1_34_4,1,1.0,4,-5.0,-1.0,1
24250026_2_1_34_5,0,0.0,5,-4.0,1.0,0
24250026_2_1_34_6,1,0.0,6,-7.0,-3.0,0
24250026_2_2_18_1,1,0.0,1,0.0,0.0,1
24250026_2_2_18_2,0,0.0,2,1.0,1.0,0
24250026_2_2_18_3,1,0.0,3,-2.0,-3.0,1
24250026_2_2_18_4,0,0.0,4,-1.0,1.0,0
24250026_2_2_18_5,1,0.0,5,-3.0,-2.0,1
24250026_2_2_18_6,0,0.0,6,-2.0,1.0,0
24250026_2_2_18_7,1,1.0,7,-3.0,-1.0,0
24250026_2_2_18_8,1,0.0,8,-4.0,-1.0,0
24250026_2_2_46_1,0,0.0,1,0.0,0.0,0
24250026_2_2_46_2,1,0.0,2,-1.0,-1.0,3
24250026_2_2_46_3,0,0.0,3,2.0,3.0,0
24250026_2_2_46_4,1,0.0,4,1.0,-1.0,2
24250026_2_2_46_5,0,0.0,5,3.0,2.0,0
24250026_2_2_46_6,1,1.0,6,2.0,-1.0,1
24250026_2_2_46_7,0,0.0,7,3.0,1.0,1
24250026_2_2_46_8,0,0.0,8,4.0,1.0,0
24250026_2_3_20_1,1,0.0,1,0.0,0.0,0
24250026_2_3_20_2,1,0.0,2,-1.0,-1.0,2
24250026_2_3_20_3,0,0.0,3,1.0,2.0,0
24250026_2_3_20_4,1,0.0,4,-1.0,-2.0,3
24250026_2_3_20_5,0,0.0,5,2.0,3.0,5
24250026_2_3_20_6,0,0.0,6,7.0,5.0,1
24250026_2_3_51_1,0,0.0,1,0.0,0.0,1
24250026_2_3_51_2,0,0.0,2,1.0,1.0,0
24250026_2_3_51_3,1,0.0,3,-1.0,-2.0,2
24250026_2_3_51_4,0,0.0,4,1.0,2.0,0
24250026_2_3_51_5,1,0.0,5,-2.0,-3.0,0
24250026_2_3_51_6,1,1.0,6,-7.0,-5.0,0
24250026_2_4_17_1,0,0.0,1,0.0,0.0,0
24250026_2_4_17_2,1,0.0,2,-2.0,-2.0,1
24250026_2_4_17_3,0,0.0,3,-1.0,1.0,0
24250026_2_4_17_4,1,0.0,4,-2.0,-1.0,3
24250026_2_4_17_5,0,0.0,5,1.0,3.0,2
24250026_2_4_17_6,0,0.0,6,3.0,2.0,0
24250026_2_4_17_7,1,1.0,7,-1.0,-4.0,3
24250026_2_4_17_8,0,0.0,8,2.0,3.0,0
24250026_2_4_22_1,1,0.0,1,0.0,0.0,2
24250026_2_4_22_2,0,0.0,2,2.0,2.0,0
24250026_2_4_22_3,1,0.0,3,1.0,-1.0,1
24250026_2_4_22_4,0,0.0,4,2.0,1.0,0
24250026_2_4_22_5,1,0.0,5,-1.0,-3.0,0
24250026_2_4_22_6,1,1.0,6,-3.0,-2.0,4
24250026_2_4_22_7,0,0.0,7,1.0,4.0,0
24250026_2_4_22_8,1,0.0,8,-2.0,-3.0,1
24250026_2_5_30_1,0,0.0,1,0.0,0.0,0
24250026_2_5_30_2,1,0.0,2,-4.0,-4.0,1
24250026_2_5_30_3,0,0.0,3,-3.0,1.0,1
24250026_2_5_30_4,0,0.0,4,-2.0,1.0,1
24250026_2_5_30_5,0,0.0,5,-1.0,1.0,0
24250026_2_5_30_6,1,1.0,6,-2.0,-1.0,1
24250026_2_5_30_7,0,0.0,7,-1.0,1.0,0
24250026_2_5_30_8,1,0.0,8,-4.0,-3.0,0
24250026_2_5_37_1,1,0.0,1,0.0,0.0,4
24250026_2_5_37_2,0,0.0,2,4.0,4.0,0
24250026_2_5_37_3,1,0.0,3,3.0,-1.0,0
24250026_2_5_37_4,1,0.0,4,2.0,-1.0,0
24250026_2_5_37_5,1,0.0,5,1.0,-1.0,1
24250026_2_5_37_6,0,0.0,6,2.0,1.0,0
24250026_2_5_37_7,1,1.0,7,1.0,-1.0,3
24250026_2_5_37_8,0,0.0,8,4.0,3.0,0
24250026_3_1_12_1,1,0.0,1,0.0,0.0,0
24250026_3_1_12_2,1,0.0,2,-2.0,-2.0,0
24250026_3_1_12_3,1,0.0,3,-3.0,-1.0,1
24250026_3_1_12_4,0,0.0,4,-2.0,1.0,0
24250026_3_1_12_5,1,1.0,5,-4.0,-2.0,4
24250026_3_1_12_6,0,0.0,6,0.0,4.0,1
24250026_3_1_12_7,0,0.0,7,1.0,1.0,0
24250026_3_1_12_8,1,0.0,8,0.0,-1.0,2
24250026_3_1_44_1,0,0.0,1,0.0,0.0,2
24250026_3_1_44_2,0,0.0,2,2.0,2.0,1
24250026_3_1_44_3,0,0.0,3,3.0,1.0,0
24250026_3_1_44_4,1,0.0,4,2.0,-1.0,2
24250026_3_1_44_5,0,0.0,5,4.0,2.0,0
24250026_3_1_44_6,1,0.0,6,0.0,-4.0,0
24250026_3_1_44_7,1,1.0,7,-1.0,-1.0,1
24250026_3_1_44_8,0,0.0,8,0.0,1.0,0
24250026_3_2_15_1,0,0.0,1,0.0,0.0,0
24250026_3_2_15_2,1,0.0,2,-2.0,-2.0,0
24250026_3_2_15_3,1,0.0,3,-4.0,-2.0,0
24250026_3_2_15_4,1,1.0,4,-5.0,-1.0,1
24250026_3_2_15_5,0,0.0,5,-4.0,1.0,0
24250026_3_2_15_6,1,0.0,6,-9.0,-5.0,2
24250026_3_2_24_1,1,0.0,1,0.0,0.0,2
24250026_3_2_24_2,0,0.0,2,2.0,2.0,2
24250026_3_2_24_3,0,0.0,3,4.0,2.0,1
24250026_3_2_24_4,0,0.0,4,5.0,1.0,0
24250026_3_2_24_5,1,0.0,5,4.0,-1.0,5
24250026_3_2_24_6,0,0.0,6,9.0,5.0,0
24250026_3_3_10_1,0,0.0,1,0.0,0.0,0
24250026_3_3_10_2,1,0.0,2,-1.0,-1.0,2
24250026_3_3_10_3,0,0.0,3,1.0,2.0,0
24250026_3_3_10_4,1,0.0,4,0.0,-1.0,1
24250026_3_3_10_5,0,0.0,5,1.0,1.0,0
24250026_3_3_10_6,1,0.0,6,0.0,-1.0,2
24250026_3_3_10_7,0,0.0,7,2.0,2.0,0
24250026_3_3_10_8,1,1.0,8,1.0,-1.0,1
24250026_3_3_11_1,1,0.0,1,0.0,0.0,1
24250026_3_3_11_2,0,0.0,2,1.0,1.0,0
24250026_3_3_11_3,1,0.0,3,-1.0,-2.0,1
24250026_3_3_11_4,0,0.0,4,0.0,1.0,0
24250026_3_3_11_5,1,0.0,5,-1.0,-1.0,1
24250026_3_3_11_6,0,0.0,6,0.0,1.0,0
24250026_3_3_11_7,1,1.0,7,-2.0,-2.0,1
24250026_3_3_11_8,0,0.0,8,-1.0,1.0,0
24250026_3_4_19_1,1,0.0,1,0.0,0.0,0
24250026_3_4_19_2,1,0.0,2,-2.0,-2.0,4
24250026_3_4_19_3,0,0.0,3,2.0,4.0,1
24250026_3_4_19_4,0,0.0,4,3.0,1.0,0
24250026_3_4_19_5,1,0.0,5,2.0,-1.0,0
24250026_3_4_19_6,1,0.0,6,1.0,-1.0,2
24250026_3_4_19_7,0,0.0,7,3.0,2.0,2
24250026_3_4_25_1,0,0.0,1,0.0,0.0,2
24250026_3_4_25_2,0,0.0,2,2.0,2.0,0
24250026_3_4_25_3,1,0.0,3,-2.0,-4.0,0
24250026_3_4_25_4,1,0.0,4,-3.0,-1.0,1
24250026_3_4_25_5,0,0.0,5,-2.0,1.0,1
24250026_3_4_25_6,0,0.0,6,-1.0,1.0,0
24250026_3_4_25_7,1,1.0,7,-3.0,-2.0,0
24250026_3_5_14_1,1,0.0,1,0.0,0.0,0
24250026_3_5_14_2,1,0.0,2,-1.0,-1.0,3
24250026_3_5_14_3,0,0.0,3,2.0,3.0,0
24250026_3_5_14_4,1,0.0,4,1.0,-1.0,0
24250026_3_5_14_5,1,0.0,5,0.0,-1.0,3
24250026_3_5_14_6,0,0.0,6,3.0,3.0,0
24250026_3_5_14_7,1,1.0,7,1.0,-2.0,2
24250026_3_5_14_8,0,0.0,8,3.0,2.0,0
24250026_3_5_43_1,0,0.0,1,0.0,0.0,1
24250026_3_5_43_2,0,0.0,2,1.0,1.0,0
24250026_3_5_43_3,1,0.0,3,-2.0,-3.0,1
24250026_3_5_43_4,0,0.0,4,-1.0,1.0,1
24250026_3_5_43_5,0,0.0,5,0.0,1.0,0
24250026_3_5_43_6,1,1.0,6,-3.0,-3.0,2
24250026_3_5_43_7,0,0.0,7,-1.0,2.0,0
24250026_3_5_43_8,1,0.0,8,-3.0,-2.0,0
24250026_41_1_10_1,0,0.0,1,0.0,0.0,0
24250026_41_1_10_2,1,0.0,2,-1.0,-1.0,1
24250026_41_1_10_3,0,0.0,3,0.0,1.0,1
24250026_41_1_10_4,0,0.0,4,1.0,1.0,0
24250026_41_1_10_5,1,0.0,5,-2.0,-3.0,2
24250026_41_1_10_6,0,0.0,6,0.0,2.0,0
24250026_41_1_10_7,1,1.0,7,-2.0,-2.0,0
24250026_41_1_10_8,1,0.0,8,-3.0,-1.0,1
24250026_41_1_37_1,1,0.0,1,0.0,0.0,1
24250026_41_1_37_2,0,0.0,2,1.0,1.0,0
24250026_41_1_37_3,1,0.0,3,0.0,-1.0,0
24250026_41_1_37_4,1,0.0,4,-1.0,-1.0,3
24250026_41_1_37_5,0,0.0,5,2.0,3.0,0
24250026_41_1_37_6,1,1.0,6,0.0,-2.0,2
24250026_41_1_37_7,0,0.0,7,2.0,2.0,1
24250026_41_1_37_8,0,0.0,8,3.0,1.0,0
24250026_41_2_14_1,1,0.0,1,0.0,0.0,4
24250026_41_2_14_2,0,0.0,2,4.0,4.0,0
24250026_41_2_14_3,1,0.0,3,3.0,-1.0,0
24250026_41_2_14_4,1,0.0,4,2.0,-1.0,2
24250026_41_2_14_5,0,0.0,5,4.0,2.0,0
24250026_41_2_14_6,1,0.0,6,3.0,-1.0,0
24250026_41_2_14_7,1,1.0,7,2.0,-1.0,1
24250026_41_2_14_8,0,0.0,8,3.0,1.0,0
24250026_41_2_20_1,0,0.0,1,0.0,0.0,0
24250026_41_2_20_2,1,0.0,2,-4.0,-4.0,1
24250026_41_2_20_3,0,0.0,3,-3.0,1.0,1
24250026_41_2_20_4,0,0.0,4,-2.0,1.0,0
24250026_41_2_20_5,1,1.0,5,-4.0,-2.0,1
24250026_41_2_20_6,0,0.0,6,-3.0,1.0,1
24250026_41_2_20_7,0,0.0,7,-2.0,1.0,0
24250026_41_2_20_8,1,0.0,8,-3.0,-1.0,1
24250026_45_1_11_1,0,0.0,1,0.0,0.0,2
24250026_45_1_11_2,0,0.0,2,2.0,2.0,2
24250026_45_1_11_3,0,0.0,3,4.0,2.0,2
24250026_45_1_11_4,0,0.0,4,6.0,2.0,1
24250026_45_1_11_5,0,0.0,5,7.0,1.0,1
24250026_45_1_11_6,0,0.0,6,8.0,1.0,1
24250026_45_1_51_1,1,0.0,1,0.0,0.0,0
24250026_45_1_51_2,1,0.0,2,-2.0,-2.0,0
24250026_45_1_51_3,1,0.0,3,-4.0,-2.0,0
24250026_45_1_51_4,1,1.0,4,-6.0,-2.0,0
24250026_45_1_51_5,1,0.0,5,-7.0,-1.0,0
24250026_45_1_51_6,1,0.0,6,-8.0,-1.0,0
24250026_45_2_22_1,1,0.0,1,0.0,0.0,0
24250026_45_2_22_2,1,0.0,2,-1.0,-1.0,2
24250026_45_2_22_3,0,0.0,3,1.0,2.0,0
24250026_45_2_22_4,1,0.0,4,-1.0,-2.0,1
24250026_45_2_22_5,0,0.0,5,0.0,1.0,1
24250026_45_2_22_6,0,0.0,6,1.0,1.0,0
24250026_45_2_22_7,1,1.0,7,-1.0,-2.0,2
24250026_45_2_22_8,0,0.0,8,1.0,2.0,1
24250026_45_2_43_1,0,0.0,1,0.0,0.0,1
24250026_45_2_43_2,0,0.0,2,1.0,1.0,0
24250026_45_2_43_3,1,0.0,3,-1.0,-2.0,2
24250026_45_2_43_4,0,0.0,4,1.0,2.0,0
24250026_45_2_43_5,1,0.0,5,0.0,-1.0,0
24250026_45_2_43_6,1,0.0,6,-1.0,-1.0,2
24250026_45_2_43_7,0,0.0,7,1.0,2.0,0
24250026_45_2_43_8,1,1.0,8,-1.0,-2.0,0
24250026_46_1_24_1,1,0.0,1,0.0,0.0,1
24250026_46_1_24_2,0,0.0,2,1.0,1.0,0
24250026_46_1_24_3,1,0.0,3,-1.0,-2.0,1
24250026_46_1_24_4,0,0.0,4,0.0,1.0,0
24250026_46_1_24_5,1,0.0,5,-2.0,-2.0,3
24250026_46_1_24_6,0,0.0,6,1.0,3.0,0
24250026_46_1_24_7,1,1.0,7,0.0,-1.0,1
24250026_46_1_24_8,0,0.0,8,1.0,1.0,0
24250026_46_1_24_9,1,0.0,9,0.0,-1.0,1
24250026_46_1_37_1,0,0.0,1,0.0,0.0,0
24250026_46_1_37_2,1,0.0,2,-1.0,-1.0,2
24250026_46_1_37_3,0,0.0,3,1.0,2.0,0
24250026_46_1_37_4,1,0.0,4,0.0,-1.0,2
24250026_46_1_37_5,0,0.0,5,2.0,2.0,0
24250026_46_1_37_6,1,1.0,6,-1.0,-3.0,1
24250026_46_1_37_7,0,0.0,7,0.0,1.0,0
24250026_46_1_37_8,1,0.0,8,-1.0,-1.0,1
24250026_46_1_37_9,0,0.0,9,0.0,1.0,0
24250026_46_2_14_1,0,0.0,1,0.0,0.0,1
24250026_46_2_14_2,0,0.0,2,1.0,1.0,0
24250026_46_2_14_3,1,0.0,3,-1.0,-2.0,0
24250026_46_2_14_4,1,0.0,4,-2.0,-1.0,5
24250026_46_2_14_5,0,0.0,5,3.0,5.0,0
24250026_46_2_14_6,1,0.0,6,2.0,-1.0,1
24250026_46_2_14_7,0,0.0,7,3.0,1.0,0
24250026_46_2_14_8,1,1.0,8,1.0,-2.0,2
24250026_46_2_46_1,1,0.0,1,0.0,0.0,0
24250026_46_2_46_2,1,0.0,2,-1.0,-1.0,2
24250026_46_2_46_3,0,0.0,3,1.0,2.0,1
24250026_46_2_46_4,0,0.0,4,2.0,1.0,0
24250026_46_2_46_5,1,1.0,5,-3.0,-5.0,1
24250026_46_2_46_6,0,0.0,6,-2.0,1.0,0
24250026_46_2_46_7,1,0.0,7,-3.0,-1.0,2
24250026_46_2_46_8,0,0.0,8,-1.0,2.0,0
24250026_46_3_10_1,1,0.0,1,0.0,0.0,0
24250026_46_3_10_2,1,0.0,2,-3.0,-3.0,1
24250026_46_3_10_3,0,0.0,3,-2.0,1.0,1
24250026_46_3_10_4,0,0.0,4,-1.0,1.0,1
24250026_46_3_10_5,0,0.0,5,0.0,1.0,0
24250026_46_3_10_6,1,1.0,6,-3.0,-3.0,1
24250026_46_3_10_7,0,0.0,7,-2.0,1.0,0
24250026_46_3_10_8,1,0.0,8,-4.0,-2.0,0
24250026_46_3_20_1,0,0.0,1,0.0,0.0,3
24250026_46_3_20_2,0,0.0,2,3.0,3.0,0
24250026_46_3_20_3,1,0.0,3,2.0,-1.0,0
24250026_46_3_20_4,1,0.0,4,1.0,-1.0,0
24250026_46_3_20_5,1,0.0,5,0.0,-1.0,3
24250026_46_3_20_6,0,0.0,6,3.0,3.0,0
24250026_46_3_20_7,1,1.0,7,2.0,-1.0,2
24250026_46_3_20_8,0,0.0,8,4.0,2.0,0
24250026_48_1_37_1,0,0.0,1,0.0,0.0,0
24250026_48_1_37_2,1,0.0,2,-3.0,-3.0,1
24250026_48_1_37_3,0,0.0,3,-2.0,1.0,0
24250026_48_1_37_4,1,0.0,4,-3.0,-1.0,1
24250026_48_1_37_5,0,0.0,5,-2.0,1.0,0
24250026_48_1_37_6,1,1.0,6,-6.0,-4.0,0
24250026_48_1_46_1,1,0.0,1,0.0,0.0,3
24250026_48_1_46_2,0,0.0,2,3.0,3.0,0
24250026_48_1_46_3,1,0.0,3,2.0,-1.0,1
24250026_48_1_46_4,0,0.0,4,3.0,1.0,0
24250026_48_1_46_5,1,0.0,5,2.0,-1.0,4
24250026_48_1_46_6,0,0.0,6,6.0,4.0,1
24250026_49_1_14_1,0,0.0,1,0.0,0.0,0
24250026_49_1_14_2,1,0.0,2,-1.0,-1.0,1
24250026_49_1_14_3,0,0.0,3,0.0,1.0,0
24250026_49_1_14_4,1,0.0,4,-1.0,-1.0,0
24250026_49_1_14_5,1,0.0,5,-3.0,-2.0,0
24250026_49_1_14_6,1,1.0,6,-4.0,-1.0,3
24250026_49_1_14_7,0,0.0,7,-1.0,3.0,0
24250026_49_1_24_1,1,0.0,1,0.0,0.0,1
24250026_49_1_24_2,0,0.0,2,1.0,1.0,0
24250026_49_1_24_3,1,0.0,3,0.0,-1.0,1
24250026_49_1_24_4,0,0.0,4,1.0,1.0,2
24250026_49_1_24_5,0,0.0,5,3.0,2.0,1
24250026_49_1_24_6,0,0.0,6,4.0,1.0,0
24250026_49_1_24_7,1,0.0,7,1.0,-3.0,4
24250026_4_1_18_1,1,0.0,1,0.0,0.0,1
24250026_4_1_18_2,0,0.0,2,1.0,1.0,0
24250026_4_1_18_3,1,0.0,3,-3.0,-4.0,0
24250026_4_1_18_4,1,0.0,4,-4.0,-1.0,2
24250026_4_1_18_5,0,0.0,5,-2.0,2.0,0
24250026_4_1_18_6,1,1.0,6,-3.0,-1.0,2
24250026_4_1_18_7,0,0.0,7,-1.0,2.0,0
24250026_4_1_18_8,1,0.0,8,-2.0,-1.0,1
24250026_4_1_22_1,0,0.0,1,0.0,0.0,0
24250026_4_1_22_2,1,0.0,2,-1.0,-1.0,4
24250026_4_1_22_3,0,0.0,3,3.0,4.0,1
24250026_4_1_22_4,0,0.0,4,4.0,1.0,0
24250026_4_1_22_5,1,0.0,5,2.0,-2.0,1
24250026_4_1_22_6,0,0.0,6,3.0,1.0,0
24250026_4_1_22_7,1,1.0,7,1.0,-2.0,1
24250026_4_1_22_8,0,0.0,8,2.0,1.0,0
24250026_4_2_16_1,1,0.0,1,0.0,0.0,1
24250026_4_2_16_2,0,0.0,2,1.0,1.0,0
24250026_4_2_16_3,1,0.0,3,0.0,-1.0,2
24250026_4_2_16_4,0,0.0,4,2.0,2.0,0
24250026_4_2_16_5,1,0.0,5,0.0,-2.0,1
24250026_4_2_16_6,0,0.0,6,1.0,1.0,0
24250026_4_2_16_7,1,1.0,7,0.0,-1.0,1
24250026_4_2_16_8,0,0.0,8,1.0,1.0,0
24250026_4_2_17_1,0,0.0,1,0.0,0.0,0
24250026_4_2_17_2,1,0.0,2,-1.0,-1.0,1
24250026_4_2_17_3,0,0.0,3,0.0,1.0,0
24250026_4_2_17_4,1,0.0,4,-2.0,-2.0,2
24250026_4_2_17_5,0,0.0,5,0.0,2.0,0
24250026_4_2_17_6,1,1.0,6,-1.0,-1.0,1
24250026_4_2_17_7,0,0.0,7,0.0,1.0,0
24250026_4_2_17_8,1,0.0,8,-1.0,-1.0,4
24250026_4_3_30_1,0,0.0,1,0.0,0.0,3
24250026_4_3_30_2,0,0.0,2,3.0,3.0,0
24250026_4_3_30_3,1,0.0,3,2.0,-1.0,5
24250026_4_3_30_4,0,0.0,4,7.0,5.0,0
24250026_4_3_30_5,1,1.0,5,5.0,-2.0,0
24250026_4_3_30_6,1,0.0,6,3.0,-2.0,5
24250026_4_3_34_1,1,0.0,1,0.0,0.0,0
24250026_4_3_34_2,1,0.0,2,-3.0,-3.0,1
24250026_4_3_34_3,0,0.0,3,-2.0,1.0,0
24250026_4_3_34_4,1,1.0,4,-7.0,-5.0,2
24250026_4_3_34_5,0,0.0,5,-5.0,2.0,2
24250026_4_3_34_6,0,0.0,6,-3.0,2.0,0
24250026_4_4_37_1,1,0.0,1,0.0,0.0,2
24250026_4_4_37_2,0,0.0,2,2.0,2.0,0
24250026_4_4_37_3,1,0.0,3,1.0,-1.0,2
24250026_4_4_37_4,0,0.0,4,3.0,2.0,2
24250026_4_4_37_5,0,0.0,5,5.0,2.0,0
24250026_4_4_37_6,1,1.0,6,4.0,-1.0,3
24250026_4_4_51_1,0,0.0,1,0.0,0.0,0
24250026_4_4_51_2,1,0.0,2,-2.0,-2.0,1
24250026_4_4_51_3,0,0.0,3,-1.0,1.0,0
24250026_4_4_51_4,1,0.0,4,-3.0,-2.0,0
24250026_4_4_51_5,1,1.0,5,-5.0,-2.0,1
24250026_4_4_51_6,0,0.0,6,-4.0,1.0,0
24250026_4_5_20_1,0,0.0,1,0.0,0.0,0
24250026_4_5_20_2,1,0.0,2,-2.0,-2.0,1
24250026_4_5_20_3,0,0.0,3,-1.0,1.0,0
